dy,dx,country_sector,Year
0.12963452864881475,0.03344194283887069,France | K,2003
-0.14910444877845286,0.03451395863012313,France | K,2004
0.04256575661809536,0.02705800392403073,France | K,2005
-0.010268786225342441,0.06421687048381328,France | K,2006
-0.06056295786244392,0.009991316990911832,France | K,2007
0.11701753360262734,0.04548206186482623,France | K,2008
-0.031928881289315814,0.019426143516758948,France | K,2009
-0.43514780596582714,-0.0029237777676254274,France | K,2010
0.11818891456901892,0.007554195735257022,France | K,2011
0.1258537353413044,0.03639286316725146,France | K,2012
-0.17847248749211497,0.017537616241163408,France | K,2013
-0.02254507852117371,0.041019976205663354,France | K,2014
0.03465532944954697,0.034136219208496195,France | K,2015
0.10988340702176691,0.05388044606111924,France | K,2016
0.39770833230748337,0.0778616053800674,France | K,2017
-0.17989153912901945,0.03741830916642537,France | K,2018
0.13372557205395408,0.05660093571407661,France | K,2019
-0.10309744349679517,0.055144374234997365,France | K,2020
0.12155271466387918,0.006081451555684805,France | K,2021
0.029514455186117727,0.000644564714727288,France | K,2022
-0.012757362325846788,0.03778084212914466,France | Q,2001
-0.012778159909259346,0.04068404162308106,France | Q,2002
0.017053951149241797,0.005819844535401346,France | Q,2003
-0.028873099969852545,-0.001992862955122604,France | Q,2004
0.02656804903411203,0.013404020681845007,France | Q,2005
0.04350520890992926,0.00916978994902213,France | Q,2006
-0.04932593757550863,-0.017630427916381773,France | Q,2007
-0.04820169634937099,0.011334657826269284,France | Q,2008
-0.04071490417292378,0.008320577907200293,France | Q,2009
0.04843427861906968,0.01062316019271305,France | Q,2010
0.010790880121458235,0.01468931534479271,France | Q,2011
0.02724567331177119,0.02512557541270142,France | Q,2012
-0.010327454233462152,0.017504037542456934,France | Q,2013
0.023254007387105702,0.006179957091894006,France | Q,2014
0.046277281475955334,-0.0010575896723816133,France | Q,2015
0.008587163888976512,-0.0019914844953426835,France | Q,2016
0.009103108397986448,0.009544388330336166,France | Q,2017
0.03461918069533554,7.765033425094622e-05,France | Q,2018
0.0008296764332504925,-0.00822725986563343,France | Q,2019
0.06595227450644847,0.02663578151979221,France | Q,2020
-0.14444824752260876,-0.04054175377962519,France | Q,2021
0.23827737514237812,-0.004350670698369639,France | Q,2022
0.04210936706980578,0.03710273143874296,France | BTE,2001
0.04594147473399124,0.04524507616618105,France | BTE,2002
0.031361835996841725,0.024599411904536576,France | BTE,2003
-0.0010383029479369421,0.026441039678301068,France | BTE,2004
0.021568998323595268,0.03049386444254789,France | BTE,2005
0.02211615597849481,0.04159235165978923,France | BTE,2006
-0.08498640283640047,0.0238659759498332,France | BTE,2007
0.09732541900934122,0.025814539011998535,France | BTE,2008
0.13184402424946418,0.06519646532712761,France | BTE,2009
0.005367117707494651,0.034572776176838876,France | BTE,2010
-0.05315792356294202,0.010129548005766532,France | BTE,2011
0.03669743178774931,0.018304375455572376,France | BTE,2012
-0.01579519858018963,0.026841726638835186,France | BTE,2013
0.01473005399123073,0.01646098215049127,France | BTE,2014
-0.0668104827419359,0.021160329864423788,France | BTE,2015
0.016036364754952737,0.01499741718479172,France | BTE,2016
0.022712222490157807,0.029231746189490877,France | BTE,2017
0.010232082092287764,0.00886035467244194,France | BTE,2018
-0.1324883953494198,-0.011640121439203767,France | BTE,2019
0.1532624667520064,0.09375520991741011,France | BTE,2020
0.010547572326585097,-0.06863235600825816,France | BTE,2021
-0.07572229648303397,-0.0016114371150570336,France | BTE,2022
-0.001281861982280641,0.046674378895697505,France | J,2001
-0.0848512834008307,0.08377122192412507,France | J,2002
0.016762149314504426,0.06419543434169361,France | J,2003
-0.049326812235254924,0.02106786173421507,France | J,2004
0.08106858814263102,0.05555668709475315,France | J,2005
0.03733655415543213,0.016210711531280043,France | J,2006
0.002512108004765423,0.00468086107361932,France | J,2007
0.0781377627070538,0.010142796663993064,France | J,2008
0.022443219652799495,0.0224109083968171,France | J,2009
0.09449798907778872,0.0075029365995738125,France | J,2010
0.07474175111883596,0.022818044235798543,France | J,2011
0.13498074248830239,0.005234421310664036,France | J,2012
0.08274733159940273,0.025834278195219985,France | J,2013
0.08825886361101465,0.03572847711847026,France | J,2014
-0.001222183499870022,0.002403696323988881,France | J,2015
0.022743389648735124,0.003179075936909956,France | J,2016
0.020873493791074393,0.04020165016743949,France | J,2017
0.05748260991889054,-0.010443184115731662,France | J,2018
-0.021751057109243188,0.03761329063337871,France | J,2019
0.06651926848248801,0.04162836897307234,France | J,2020
0.09720987016204008,-0.027431333527806995,France | J,2021
0.1588028682765419,-0.016061958144536294,France | J,2022
0.04210936706980578,0.042778468998742956,France | C,2001
0.04594147473399124,0.047958381916181056,France | C,2002
0.031361835996841725,0.02555758867453658,France | C,2003
-0.0010383029479369421,0.02661771318830107,France | C,2004
0.021568998323595268,0.02888054806254789,France | C,2005
0.02211615597849481,0.04584401741978923,France | C,2006
-0.08498640283640047,0.0237030185098332,France | C,2007
0.09732541900934122,0.024881723071998537,France | C,2008
0.13184402424946418,0.059199799657127614,France | C,2009
0.005367117707494651,0.019959143106838877,France | C,2010
-0.05315792356294202,0.001576636535766532,France | C,2011
0.03669743178774931,0.010359339665572375,France | C,2012
-0.01579519858018963,0.020264830468835187,France | C,2013
0.01473005399123073,0.009135742200491272,France | C,2014
-0.0668104827419359,0.01697489975442379,France | C,2015
0.016036364754952737,0.00994801462479172,France | C,2016
0.022712222490157807,0.02105904236949088,France | C,2017
0.010232082092287764,0.003855671022441942,France | C,2018
-0.1324883953494198,-0.01538623745920377,France | C,2019
0.1532624667520064,0.0886106228474101,France | C,2020
0.010547572326585097,-0.07405864281825816,France | C,2021
-0.07572229648303397,-0.011008323985057036,France | C,2022
-0.03150313046777875,0.25103506830924954,France | B,2001
-0.017426560031774868,-0.00351117879609561,France | B,2002
0.16762932843665151,-0.0655335767283673,France | B,2003
0.07456922624884199,-0.07091890138159967,France | B,2004
-0.22044383700156578,-0.03851881318832859,France | B,2005
-0.09012347903848435,-0.022109599792355897,France | B,2006
-0.1352159311480045,-0.0494849741020678,France | B,2007
0.008254344784908274,-0.0767436156711915,France | B,2008
0.054837316921346246,-0.013902087096814786,France | B,2009
-0.050625803357053245,-0.017115955918718277,France | B,2010
0.0786673380265499,-0.009451541941666634,France | B,2011
0.06290342745936159,-0.03715424658760881,France | B,2012
0.05992113147701823,0.006989001420779607,France | B,2013
0.18052382115575574,-0.02039505724402417,France | B,2014
0.10939635154512957,0.03180308064715887,France | B,2015
0.007107307888973735,0.028487855029278357,France | B,2016
0.00725584153011094,0.006643037158091728,France | B,2017
-0.03936314441340327,-0.012181332386321148,France | B,2018
0.04402602566980898,-0.041964555082890584,France | B,2019
0.06153609151822881,0.014849979065355255,France | B,2020
-0.1462385521292228,-0.06899127950650381,France | B,2021
0.10783499730293505,-0.005804532118945785,France | B,2022
0.43024117036412735,0.14496574598269107,France | S,2001
2.0109378000431986,0.15890478246926532,France | S,2002
-0.29113729507495467,-0.006417235906733407,France | S,2007
0.07035280773547137,0.018809766034447624,France | M,2001
-0.07854912081564391,0.06461124394667753,France | M,2002
-0.11203299851217619,0.02216492503237772,France | M,2003
-0.09012422342638082,-0.00649055412081876,France | M,2004
-0.10827284545740135,0.01517912446146618,France | M,2005
-0.028250287742195512,0.01515628583328834,France | M,2006
-0.0156538616486237,-0.0019812932722693966,France | M,2007
-0.01813413544967135,0.01869050603501201,France | M,2008
0.2409670539307338,0.021276141097402022,France | M,2009
0.020503443121608678,0.023244423738183452,France | M,2010
0.05738488900505789,-0.023431396889078464,France | M,2011
0.19137956513266108,0.0044928313425172395,France | M,2012
0.12186833212535175,0.011516469978766083,France | M,2013
0.09128812289845945,0.001546872413717728,France | M,2014
-0.03277931852869598,0.018708771784985513,France | M,2015
-0.015036789616741597,0.0005378612105350657,France | M,2016
0.07107868249909632,0.016059706565219104,France | M,2017
0.08323109673210816,0.008122722048526834,France | M,2018
-0.16730660892432847,-0.0015240267956342438,France | M,2019
0.06681054261989572,0.08133470443391998,France | M,2020
0.12019857722488525,-0.061233334107487894,France | M,2021
0.22305617595991567,-0.028606075962191158,France | M,2022
-0.011095802288120682,0.029857890902028176,France | OTQ,2001
-0.0026893798887472897,0.042350225689383944,France | OTQ,2002
-0.02358227575529015,-0.0006556084537012209,France | OTQ,2003
-0.031642167822075296,-0.005517471064477329,France | OTQ,2004
0.003720250929217128,0.0070103921832072175,France | OTQ,2005
-0.004825745308469909,0.015599017972166108,France | OTQ,2006
-0.03646168668605987,-0.019217074185139158,France | OTQ,2007
-0.04223385147042924,0.008038411841308955,France | OTQ,2008
-0.008747046248644308,0.012436502114843609,France | OTQ,2009
0.011170834840575461,0.007439484735571697,France | OTQ,2010
0.0013782722763677757,0.005279230216555164,France | OTQ,2011
0.007862967118795972,0.0117876433958694,France | OTQ,2012
0.0011847654724477241,0.00900465136997694,France | OTQ,2013
0.010476642538505887,-0.006164856428638605,France | OTQ,2014
0.039249099589753644,-0.004978587181427701,France | OTQ,2015
0.005644071872872969,-0.004704040998350777,France | OTQ,2016
0.012677586416519837,0.008140912024349451,France | OTQ,2017
0.0026800855068345175,0.007343449881797296,France | OTQ,2018
-0.007042940890101601,-0.0005042252844573479,France | OTQ,2019
0.039472629008277194,0.03094079503913181,France | OTQ,2020
-0.09508949886687135,-0.03296961638432025,France | OTQ,2021
0.0683877349408537,0.001390284420189243,France | OTQ,2022
0.007150143646800444,-0.0020536988277443935,France | L,2001
0.024352466224934588,0.01659116765730279,France | L,2002
-0.002246847256063944,0.025906926769858712,France | L,2003
0.0003632560796917872,-0.009207773897349437,France | L,2004
0.026533770301910842,-0.015926861557646027,France | L,2005
-0.005944139004351978,0.026565452194640255,France | L,2006
-0.02477487560510294,0.0006718597661107759,France | L,2007
-0.02290922975263099,0.013352410971954668,France | L,2008
-0.0355922007034537,0.102048958353322,France | L,2009
0.01745701242200859,0.018402188145850335,France | L,2010
0.024439006749837677,-0.01483815092113254,France | L,2011
-0.009332922499648344,0.001356835642404089,France | L,2012
0.008608533246819317,0.011148394424035278,France | L,2013
-0.03599034567903381,0.04990399723933887,France | L,2014
-0.01963131218442804,0.030618907817004427,France | L,2015
0.01601244791092027,-0.017012590498880653,France | L,2016
0.025977834265952016,-0.007654057145221809,France | L,2017
0.006200146038771948,0.006074909660311108,France | L,2018
-0.030476140030974097,-0.0004702912610132573,France | L,2019
-0.042012371372819324,0.049900312576145814,France | L,2020
0.08936799045721511,-0.07762766741195201,France | L,2021
0.026904625193484133,-0.025079282328947867,France | L,2022
0.0009043569287661146,0.02619350241901148,France | GTNXL,2001
0.0038206975302230717,0.037126581796460806,France | GTNXL,2002
0.008892112499697125,0.027462459679793598,France | GTNXL,2003
-0.012153311148471402,0.008493531606921921,France | GTNXL,2004
0.018454257333493818,0.019020151324041206,France | GTNXL,2005
0.015817752039411825,0.02935689496716468,France | GTNXL,2006
-0.0369947136585167,-0.0006552149001582547,France | GTNXL,2007
0.0006747297211429082,0.018632915274960152,France | GTNXL,2008
0.11577850726186245,0.03284790883016951,France | GTNXL,2009
-0.008622124568433698,-0.006784836182928069,France | GTNXL,2010
0.062024659316187725,-0.004547922501288982,France | GTNXL,2011
0.11116469775138538,0.014410326234558974,France | GTNXL,2012
0.04001651964577424,0.022854251003974656,France | GTNXL,2013
0.032701074146271214,0.018563189498268014,France | GTNXL,2014
-0.04524187741460306,0.01479371906644135,France | GTNXL,2015
0.03748828703149254,0.00834534578524809,France | GTNXL,2016
0.07535233172266786,0.01833494870717136,France | GTNXL,2017
0.013600885548673114,0.0053022613426069246,France | GTNXL,2018
-0.11791652899437444,0.02218242465403214,France | GTNXL,2019
0.06314402050748069,0.12988191889768042,France | GTNXL,2020
-0.06832996698168947,-0.06781991730508716,France | GTNXL,2021
-0.02327819910123008,-0.04764337840847398,France | GTNXL,2022
-0.0037959069185956595,0.022460393631646123,France | _T,2001
0.022027245302959297,0.03683700898260957,France | _T,2002
0.0055131207731276,0.016731957874133067,France | _T,2003
-0.02539080840706831,0.002829736624559244,France | _T,2004
-0.0011834451759900055,0.011872902700815657,France | _T,2005
-0.003076669381297914,0.02079530512578205,France | _T,2006
-0.04594509125942203,-0.005114309519159109,France | _T,2007
-0.0020159678284015214,0.012901941030133847,France | _T,2008
0.09734658934371498,0.03188725719550898,France | _T,2009
-0.0007813379773254914,0.007289794223371095,France | _T,2010
0.011631201399281865,0.003355974285114178,France | _T,2011
0.04925357834008304,0.013475737980943554,France | _T,2012
0.019335666574601174,0.020595405176180547,France | _T,2013
0.007513477426227211,0.012712478177610183,France | _T,2014
-0.01917958489470517,0.009557661037298578,France | _T,2015
0.016002163673433656,0.004391648224314749,France | _T,2016
0.021626484151729186,0.014002025045460675,France | _T,2017
-0.004178744248709787,0.001386107948891175,France | _T,2018
-0.0710260338414217,0.002942044162137475,France | _T,2019
0.033343260868371916,0.08983625023588229,France | _T,2020
-0.008945967397041898,-0.0636756386869152,France | _T,2021
0.00898861295048492,-0.023728723363388517,France | _T,2022
-0.04076567805891074,-0.01891897084976042,France | H,2001
-0.002189481530828985,0.025475453382729944,France | H,2002
0.025667027670765563,0.039156577065895926,France | H,2003
-0.1979408000178633,0.003954583165320047,France | H,2004
-0.03367839269699835,0.03139031147843015,France | H,2005
0.049377297255347674,0.010095599953942401,France | H,2006
-0.15185780415295547,0.0010371285744823523,France | H,2007
-0.06296882634505008,0.0007232370195087157,France | H,2008
0.1248650836507863,0.05391935368039063,France | H,2009
-0.19842081511701593,0.006955166736360324,France | H,2010
0.152832074160143,-0.02049288529939075,France | H,2011
0.0031502206265900945,0.0147378674765761,France | H,2012
0.011568776466364783,0.036454328308733595,France | H,2013
-0.15077755095343703,0.011187443234883146,France | H,2014
-0.09357246599355795,0.020653233727414438,France | H,2015
0.09429540379035961,-0.002777581177153725,France | H,2016
-0.05337467685251296,-0.00011427632118479226,France | H,2017
0.19405380691456564,-0.013898302520067784,France | H,2018
-0.2571152976174991,-0.02306089880065145,France | H,2019
0.24467126627827618,0.0778489627968768,France | H,2020
-0.7419829902176407,-0.08713796256592858,France | H,2021
-0.3476474740002875,-0.040487878910102255,France | H,2022
-0.3465184377489958,-0.01611023175898957,Germany | I,2001
0.5530870800471925,-0.014146172469408039,Germany | I,2002
-0.1473469328485022,0.012140590607046212,Germany | I,2003
-0.4574912902665291,-0.023774849560556973,Germany | I,2004
-0.1945217807383659,0.0023255497884761486,Germany | I,2005
-0.06176214480841935,-0.024979869435649206,Germany | I,2006
-0.32885993118962453,-0.024826098495228224,Germany | I,2007
0.30888708982379276,0.002607398703437844,Germany | I,2008
1.1653509964750275,-0.015796400739075192,Germany | I,2009
-0.7276232422733742,0.010225908329104094,Germany | I,2010
-0.46117084809460396,0.017677289189948868,Germany | I,2011
-0.0983159160870879,0.013453825745054902,Germany | I,2012
0.6136265598519772,0.008473019301276852,Germany | I,2013
-0.5026797917631542,0.013069437271950446,Germany | I,2014
-0.1951826700598196,0.001487818250070867,Germany | I,2015
-0.1320451456986762,0.01325538462802742,Germany | I,2016
-0.20649423114504528,0.009625666238468,Germany | I,2017
-0.16707658931161817,0.009107781082996497,Germany | I,2018
-0.15315336972487303,-0.003778236522595225,Germany | I,2019
-0.12746444678936886,0.10722392955076544,Germany | I,2022
0.010480849164787504,0.05423325268281955,Germany | N,2001
-0.06640614686670568,0.04074899484934841,Germany | N,2002
0.026819180328002207,0.018111208726610598,Germany | N,2003
0.059744019468161776,0.012305955100499144,Germany | N,2004
0.03785451957470623,0.0062238702886128205,Germany | N,2005
0.08910864236788343,-0.05230173446146116,Germany | N,2006
-0.003798497054252614,-0.01304961151378721,Germany | N,2007
0.06153268275256432,0.031680386675346436,Germany | N,2008
0.02518909354446147,0.038826010974823036,Germany | N,2009
0.022021987713703867,-0.08864855512098004,Germany | N,2010
0.23944486197048034,-0.05433999695892142,Germany | N,2011
0.041690585152015014,0.00424843892688217,Germany | N,2012
-0.11228786167151389,0.016271316039435338,Germany | N,2013
-0.07425793953336274,-0.015669320875322423,Germany | N,2014
0.09874198134009282,-0.00599564271616107,Germany | N,2015
0.08646570362160294,-0.02092999231841106,Germany | N,2016
0.13001899784626175,-0.018959694859632406,Germany | N,2017
-0.02705244632328241,0.016731672512710016,Germany | N,2018
0.07909650632924936,0.016761231863388834,Germany | N,2019
0.08633823946231423,0.04889113921303025,Germany | N,2020
-0.11211891987537037,-0.07512532247279366,Germany | N,2021
-0.17260212786259488,-0.05985587563263149,Germany | N,2022
2.473046624437348,0.02959543268326238,Germany | A,2002
-2.5294393789959444,0.041565179258521996,Germany | A,2004
1.6118890401227017,0.07357191996109774,Germany | A,2006
-1.8962853912927018,0.005138235074390704,Germany | A,2007
-0.11361851524912892,0.023620881348816222,Germany | A,2008
0.27817381091226645,0.02532590862448287,Germany | A,2010
-0.7406858051251519,0.013444339997553421,Germany | A,2011
-0.00929918282618214,0.02505971570417281,Germany | A,2012
-0.08092273688274965,0.025828509668636337,Germany | A,2013
-0.07377055757710449,0.02074475388142421,Germany | A,2014
0.912701626434634,0.010875861862051278,Germany | A,2015
-0.23544858045687245,0.01443470379637871,Germany | A,2016
-0.8203333925587931,0.033547973033061514,Germany | A,2017
0.3488085931603796,0.006446813320999717,Germany | A,2018
-0.44284302817402066,0.024058403985125036,Germany | A,2019
0.3866169692698066,0.035539923387226655,Germany | A,2020
-0.2787180373396074,-0.016407913925327297,Germany | A,2021
-0.7233875125979464,0.008077799383743324,Germany | A,2022
0.058858783007859294,0.0033466204507862952,Germany | R,2001
-0.023138442647758772,0.012230223903113431,Germany | R,2002
0.051769361816977,0.024460157172601506,Germany | R,2003
-0.061930132686338624,-0.01731257226965785,Germany | R,2004
-0.1551825879207046,0.0236033542576368,Germany | R,2005
-0.05052120859171538,0.02269385210530081,Germany | R,2006
-0.08413769408170912,0.021006036500049646,Germany | R,2007
0.03786044462362814,-0.013404668384142716,Germany | R,2008
0.10046622516081971,0.005059649856687609,Germany | R,2009
0.09961199550718403,-0.021766519296945248,Germany | R,2010
0.0902421072205134,-0.010544787498546707,Germany | R,2011
0.005475519633239445,-0.007899810583302472,Germany | R,2012
0.005966100416235021,-0.006712773641033424,Germany | R,2013
0.02142673692398933,-0.011859762276491683,Germany | R,2014
0.062281054433894756,-0.0016123368070132954,Germany | R,2015
0.08494100764184265,0.0031233943885427065,Germany | R,2016
-0.043445624532461036,0.0008180588836175463,Germany | R,2017
0.0935695145627835,0.0004812646861584698,Germany | R,2018
0.07041798704673718,-0.01753400493873028,Germany | R,2019
1.1728830630746265,0.15295249477540218,Germany | R,2020
-0.33278719680070434,0.02603932614441739,Germany | R,2021
-1.0994640305219883,-0.09873616824098504,Germany | R,2022
-0.06423668708384822,0.029925726995185475,Germany | BTNXL,2001
-0.02105722964721002,0.02078594771160579,Germany | BTNXL,2002
-0.004182895245682716,0.018447041155443756,Germany | BTNXL,2003
-0.07910730025351675,-9.099382540965657e-05,Germany | BTNXL,2004
-0.029898662330037684,0.015855524579815792,Germany | BTNXL,2005
-0.08630841328595862,-0.00851502858228963,Germany | BTNXL,2006
-0.04481151747062806,-0.0026349697965429263,Germany | BTNXL,2007
0.09398179561065345,0.00929976405225592,Germany | BTNXL,2008
0.2206509849219943,0.035243220222357624,Germany | BTNXL,2009
-0.1531117337935055,-0.010959862102658188,Germany | BTNXL,2010
-0.014346339918861917,-0.011479934918210491,Germany | BTNXL,2011
0.06877143588539392,0.009048688203436192,Germany | BTNXL,2012
0.028718044812060972,0.005184077959160147,Germany | BTNXL,2013
-0.031876941712099316,-0.001144304744053198,Germany | BTNXL,2014
-0.008195353886912726,0.008567979085450997,Germany | BTNXL,2015
-0.021688760529876006,0.011564335261541991,Germany | BTNXL,2016
-0.028269355780108474,0.01119948666050636,Germany | BTNXL,2017
